signal_day,eval_day,ticker,ratio,verdict,candle_pos,gap_%,entry,outcome,gross_%,net_%,bucket,intraday_signal
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.531,open,32.86,30.36,06:00,중립
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.5218,open,35.21,32.71,06:30,중립
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.5383,open,31.06,28.56,07:00,중립
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.5121,open,37.77,35.27,07:30,중립
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.53,open,33.11,30.61,08:00,매수관심
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.5269,open,33.9,31.4,08:30,중립
2026-06-09,2026-06-10,GLE,369.7,매도주의,수횡파,19.4,0.6531,open,8.02,5.52,09:00,중립
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.51,open,-0.16,-2.66,05:30,정보부족
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.5063,open,0.57,-1.93,06:00,중립
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.5268,open,-3.34,-5.84,06:30,강한매수
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.56,open,-9.07,-11.57,07:00,매수관심
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.52,open,-2.08,-4.58,07:30,매도주의
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.5151,open,-1.15,-3.65,08:00,매수관심
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.4701,open,8.32,5.82,08:30,강한매도
2026-06-09,2026-06-10,YOUL,316.8,강한매수,전고점돌파,-50.5,0.493,open,3.29,0.79,09:00,매수관심
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.18,open,1.57,-0.93,05:30,정보부족
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.05,open,5.9,3.4,06:00,강한매도
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.08,open,4.87,2.37,06:30,중립
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.14,open,2.87,0.37,07:00,중립
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.075,open,5.04,2.54,07:30,중립
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.11,open,3.86,1.36,08:00,매수관심
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.02,open,6.95,4.45,08:30,중립
2026-06-09,2026-06-10,SUNE,279.6,매도주의,잔구간,-10.7,3.21,open,0.62,-1.88,09:00,강한매수
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.5,open,8.67,6.17,05:30,정보부족
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.47,open,10.88,8.38,06:00,중립
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.46,open,11.64,9.14,06:30,매수관심
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.52,open,7.24,4.74,07:00,매수관심
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.39,open,17.27,14.77,07:30,강한매도
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.4668,open,11.13,8.63,08:00,중립
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.47,open,10.88,8.38,08:30,강한매수
2026-06-09,2026-06-10,EPSM,276.7,중립,전고점돌파,-26.8,1.44,open,13.19,10.69,09:00,매도주의
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.82,open,-14.63,-17.13,05:30,정보부족
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.8122,open,-13.81,-16.31,06:00,매도주의
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.8182,open,-14.45,-16.95,06:30,중립
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.8839,open,-20.81,-23.31,07:00,매수관심
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.7831,open,-10.61,-13.11,07:30,강한매도
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.7099,open,-1.39,-3.89,08:00,강한매도
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.7,open,0.0,-2.5,08:30,중립
2026-06-09,2026-06-10,SLGB,253.6,중립,전고점돌파,12.5,0.7251,open,-3.46,-5.96,09:00,매수관심
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,3.035,open,-32.45,-34.95,05:30,정보부족
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.7901,open,-26.53,-29.03,06:00,매도주의
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.98,open,-31.21,-33.71,06:30,중립
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.84,open,-27.82,-30.32,07:00,중립
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.56,open,-19.92,-22.42,07:30,중립
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.15,open,-4.65,-7.15,08:00,강한매도
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.0791,open,-1.4,-3.9,08:30,강한매수
2026-06-09,2026-06-10,MSW,204.3,중립,잔구간,129.9,2.0,open,2.5,-0.0,09:00,중립
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.28,open,9.37,6.87,05:30,정보부족
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.3,open,7.69,5.19,06:00,중립
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.3,open,7.69,5.19,06:30,매수관심
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.32,open,6.06,3.56,07:00,매수관심
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.31,open,6.87,4.37,07:30,매도주의
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.37,open,2.19,-0.31,08:00,강한매수
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.39,open,0.72,-1.78,08:30,매수관심
2026-06-09,2026-06-10,JZXN,196.5,중립,완만한상승,-6.6,1.39,open,0.72,-1.78,09:00,중립
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,1.2194,open,-24.9,-27.4,05:30,정보부족
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,1.2,open,-23.68,-26.18,06:00,강한매수
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,1.06,open,-13.6,-16.1,06:30,매도주의
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,1.015,open,-9.77,-12.27,07:00,매도주의
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,1.075,open,-14.81,-17.31,07:30,중립
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,0.9155,open,0.03,-2.47,08:00,중립
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,0.9601,open,-4.61,-7.11,08:30,매수관심
2026-06-09,2026-06-10,CHOW,145.2,매수관심,잔구간,249.0,0.9031,open,1.41,-1.09,09:00,중립
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.867,open,3.69,1.19,05:30,정보부족
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.881,open,2.04,-0.46,06:00,중립
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.89,open,1.01,-1.49,06:30,중립
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.91,open,-1.21,-3.71,07:00,강한매수
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.9001,open,-0.12,-2.62,07:30,중립
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.8701,open,3.32,0.82,08:00,매도주의
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.8703,open,3.3,0.8,08:30,중립
2026-06-09,2026-06-10,HPAI,127.5,중립,잔구간,-9.0,0.8861,open,1.46,-1.04,09:00,강한매수
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.59,open,-14.47,-16.97,05:30,정보부족
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.54,open,-11.69,-14.19,06:00,매도주의
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.51,open,-9.93,-12.43,06:30,중립
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.5398,open,-11.68,-14.18,07:00,중립
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.53,open,-11.11,-13.61,07:30,중립
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.5,open,-9.33,-11.83,08:00,매도주의
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.48,open,-8.11,-10.61,08:30,중립
2026-06-10,2026-06-11,VSME,3818.5,중립,전고점돌파,-22.4,1.38,open,-1.45,-3.95,09:00,강한매도
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.85,open,-2.35,-4.85,05:30,정보부족
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.88,open,-5.68,-8.18,06:00,중립
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.8824,open,-5.94,-8.44,06:30,매수관심
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.95,open,-12.63,-15.13,07:00,강한매수
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.8513,open,-2.5,-5.0,07:30,매도주의
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.8536,open,-2.76,-5.26,08:00,매수관심
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.831,open,-0.12,-2.62,08:30,매도주의
2026-06-10,2026-06-11,GCDT,730.9,중립,완만한상승,-1.2,0.863,open,-3.82,-6.32,09:00,매수관심
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.6097,open,-5.69,-8.19,05:30,정보부족
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.565,open,1.77,-0.73,06:00,매도주의
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.567,open,1.41,-1.09,06:30,중립
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.596,open,-3.52,-6.02,07:00,강한매수
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.5535,open,3.88,1.38,07:30,중립
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.5803,open,-0.91,-3.41,08:00,강한매수
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.5799,open,-0.84,-3.34,08:30,중립
2026-06-10,2026-06-11,CHOW,646.1,중립,잔구간,-16.6,0.5288,open,8.74,6.24,09:00,매도주의
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6274,open,-1.98,-4.48,05:30,정보부족
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.632,open,-2.69,-5.19,06:00,매수관심
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6236,open,-1.38,-3.88,06:30,중립
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6199,open,-0.79,-3.29,07:00,중립
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6501,open,-5.4,-7.9,07:30,중립
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6222,open,-1.16,-3.66,08:00,매도주의
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6401,open,-3.92,-6.42,08:30,중립
2026-06-10,2026-06-11,FLD,622.4,매도주의,잔구간,-11.3,0.6285,open,-2.15,-4.65,09:00,중립
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.3999,open,-21.26,-23.76,05:30,정보부족
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.3805,open,-17.24,-19.74,06:00,매도주의
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.3813,open,-17.41,-19.91,06:30,중립
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.3937,open,-20.02,-22.52,07:00,강한매수
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.32,open,-1.59,-4.09,07:30,강한매도
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.2906,open,8.36,5.86,08:00,강한매도
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.29,open,8.59,6.09,08:30,중립
2026-06-10,2026-06-11,PAVS,497.6,매도주의,전저점부근,-20.0,0.3132,open,0.54,-1.96,09:00,매수관심
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,0.8857,open,14.6,12.1,05:30,정보부족
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,0.7167,open,41.62,39.12,06:00,강한매도
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,0.9901,open,2.51,0.01,06:30,매수관심
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,0.837,open,21.27,18.77,07:00,매도주의
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,1.0,open,1.5,-1.0,07:30,중립
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,0.9623,open,5.48,2.98,08:00,매도주의
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,0.9875,open,2.78,0.28,08:30,중립
2026-06-10,2026-06-11,CCHH,442.6,중립,잔구간,156.0,1.04,open,-2.4,-4.9,09:00,강한매수
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.922,open,-1.83,-4.33,05:30,정보부족
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.8409,open,7.63,5.13,06:00,강한매도
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.8403,open,7.71,5.21,06:30,강한매수
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.8841,open,2.38,-0.12,07:00,매수관심
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.8888,open,1.83,-0.67,07:30,중립
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.9,open,0.57,-1.93,08:00,중립
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.8843,open,2.35,-0.15,08:30,매도주의
2026-06-10,2026-06-11,BQ,329.3,중립,완만한상승,3.6,0.8834,open,2.46,-0.04,09:00,중립
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.5993,open,-10.96,-13.46,05:30,정보부족
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.584,open,-8.63,-11.13,06:00,매도주의
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.5955,open,-10.39,-12.89,06:30,매수관심
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.5932,open,-10.05,-12.55,07:00,강한매수
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.5973,open,-10.66,-13.16,07:30,매도주의
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.587,open,-9.1,-11.6,08:00,중립
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.58,open,-8.0,-10.5,08:30,중립
2026-06-10,2026-06-11,GLE,291.4,중립,잔구간,-10.1,0.5438,open,-1.88,-4.38,09:00,강한매도
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.7027,open,-4.65,-7.15,05:30,정보부족
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.7099,open,-5.62,-8.12,06:00,강한매수
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.6901,open,-2.91,-5.41,06:30,중립
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.6997,open,-4.24,-6.74,07:00,중립
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.691,open,-3.04,-5.54,07:30,중립
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.688,open,-2.62,-5.12,08:00,중립
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.6956,open,-3.68,-6.18,08:30,중립
2026-06-10,2026-06-11,YMT,225.3,매도주의,잔구간,-7.7,0.6629,open,1.07,-1.43,09:00,매도주의
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6799,open,-2.43,-4.93,05:30,정보부족
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6718,open,-1.25,-3.75,06:00,매도주의
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6717,open,-1.24,-3.74,06:30,매수관심
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6763,open,-1.91,-4.41,07:00,중립
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6511,open,1.89,-0.61,07:30,강한매도
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6899,open,-3.84,-6.34,08:00,매수관심
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.6799,open,-2.43,-4.93,08:30,중립
2026-06-10,2026-06-11,DSS,215.9,강한매수,완만한상승,1.1,0.659,open,0.67,-1.83,09:00,중립
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.95,open,-5.25,-7.75,05:30,정보부족
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.91,open,-1.09,-3.59,06:00,매도주의
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.9103,open,-1.12,-3.62,06:30,중립
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.915,open,-1.63,-4.13,07:00,중립
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.9493,open,-5.18,-7.68,07:30,중립
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.9492,open,-5.17,-7.67,08:00,매도주의
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.935,open,-3.73,-6.23,08:30,중립
2026-06-10,2026-06-11,NVNI,193.2,강한매도,전저점이탈,4.1,0.9101,open,-1.1,-3.6,09:00,매도주의
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.455,open,1.1,-1.4,05:30,정보부족
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.468,open,-1.71,-4.21,06:00,중립
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.455,open,1.1,-1.4,06:30,매도주의
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.4608,open,-0.17,-2.67,07:00,강한매수
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.4687,open,-1.86,-4.36,07:30,강한매수
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.462,open,-0.43,-2.93,08:00,매도주의
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.4613,open,-0.28,-2.78,08:30,매도주의
2026-06-10,2026-06-11,SMXT,189.0,중립,잔구간,-4.6,0.4702,open,-2.17,-4.67,09:00,매도주의
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.15,open,0.0,-2.5,05:30,정보부족
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.11,open,3.6,1.1,06:00,중립
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.14,open,0.88,-1.62,06:30,매수관심
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.18,open,-2.54,-5.04,07:00,매수관심
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.18,open,-2.54,-5.04,07:30,매수관심
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.13,open,1.77,-0.73,08:00,중립
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.1,open,4.55,2.05,08:30,중립
2026-06-10,2026-06-11,MSW,155.8,매도주의,완만한상승,-14.8,1.11,open,3.6,1.1,09:00,매수관심
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.5688,open,-9.46,-11.96,05:30,정보부족
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.565,open,-8.85,-11.35,06:00,매도주의
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.5507,open,-6.48,-8.98,06:30,매도주의
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.5298,open,-2.79,-5.29,07:00,매도주의
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.5295,open,-2.74,-5.24,07:30,중립
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.54,open,-4.63,-7.13,08:00,중립
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.53,open,-2.83,-5.33,08:30,중립
2026-06-10,2026-06-11,IZM,118.9,강한매수,전고점돌파,-27.1,0.5399,open,-4.61,-7.11,09:00,중립
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.6325,open,-6.89,-9.39,05:30,정보부족
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.6261,open,-5.94,-8.44,06:00,중립
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.6598,open,-10.75,-13.25,06:30,중립
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.6251,open,-5.79,-8.29,07:00,매도주의
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.6198,open,-4.99,-7.49,07:30,중립
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.61,open,-3.46,-5.96,08:00,중립
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.585,open,0.67,-1.83,08:30,매도주의
2026-06-10,2026-06-11,HXHX,113.0,강한매수,전고점돌파,-28.1,0.592,open,-0.52,-3.02,09:00,중립
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.4846,open,0.95,-1.55,05:30,정보부족
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.482,open,1.49,-1.01,06:00,중립
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.494,open,-0.97,-3.47,06:30,중립
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.5114,open,-4.34,-6.84,07:00,중립
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.4919,open,-0.55,-3.05,07:30,매도주의
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.4903,open,-0.22,-2.72,08:00,강한매수
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.4869,open,0.47,-2.03,08:30,중립
2026-06-11,2026-06-12,CCHH,2091.7,매도주의,전고점돌파,-6.8,0.4704,open,4.0,1.5,09:00,강한매도
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,1.025,open,-4.39,-6.89,05:30,정보부족
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,0.9957,open,-1.58,-4.08,06:00,매도주의
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,0.9866,open,-0.67,-3.17,06:30,매도주의
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,0.9998,open,-1.98,-4.48,07:00,중립
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,1.0,open,-2.0,-4.5,07:30,매도주의
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,0.9916,open,-1.17,-3.67,08:00,중립
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,0.995,open,-1.51,-4.01,08:30,강한매수
2026-06-11,2026-06-12,RKDA,1348.0,매도주의,잔구간,-4.2,0.9802,open,-0.02,-2.52,09:00,매도주의
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,8.3101,open,1.8,-0.7,05:30,정보부족
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,10.96,open,-22.81,-25.31,06:00,강한매수
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,9.04,open,-6.42,-8.92,06:30,매도주의
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,9.32,open,-9.23,-11.73,07:00,중립
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,8.6643,open,-2.36,-4.86,07:30,중립
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,8.7104,open,-2.87,-5.37,08:00,중립
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,8.42,open,0.48,-2.02,08:30,매도주의
2026-06-11,2026-06-12,EDHL,478.8,매도주의,완만한상승,39.0,8.31,open,1.81,-0.69,09:00,매도주의
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.267,open,6.52,4.02,05:30,정보부족
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.2667,open,6.64,4.14,06:00,매도주의
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.2654,open,7.16,4.66,06:30,매도주의
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.2805,open,1.39,-1.11,07:00,매수관심
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.2808,open,1.28,-1.22,07:30,중립
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.2803,open,1.46,-1.04,08:00,중립
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.275,open,3.42,0.92,08:30,중립
2026-06-11,2026-06-12,TOVX,280.3,중립,전고점돌파,-13.0,0.27,open,5.33,2.83,09:00,중립
2026-06-11,2026-06-12,GLXG,165.8,중립,전고점돌파,-15.9,1.75,open,-0.57,-3.07,05:30,정보부족
2026-06-11,2026-06-12,GLXG,165.8,중립,전고점돌파,-15.9,1.74,open,0.0,-2.5,06:00,중립
2026-06-11,2026-06-12,GLXG,165.8,중립,전고점돌파,-15.9,1.75,open,-0.57,-3.07,06:30,강한매수
