ticker,date,ratio,dollar_surge_x,avg_dollar_vol_M,dollar_vol_M,intraday_chg_%,gap_%,close_pos,range_%,price,prior7_%,up_streak,fwd_oc_net_%
AGAE,2026-05-22,34.05674638124012,29.867641438499877,0.31074211884562825,9.281134185520939,-25.600505689001263,29.481093468652812,0.12717391304347828,58.15423514538558,0.5885,57.81710914454277,0,-0.8801652892561933
AGMH,2026-06-09,63.418487993834894,35.05649288387782,0.13574569374863982,4.758767946916249,0.0,5.932203389830514,0.38461538461538497,20.8,1.25,-11.347517730496449,2,-5.178571428571431
AGMH,2026-06-10,14.346911722658216,1.8556670581805736,0.5948783040571337,1.10389607246515,-2.678571428571431,-10.399999999999991,0.28571428571428614,12.499999999999991,1.09,-18.045112781954884,0,8.509174311926593
AHMA,2026-06-09,644.3912422440345,641.8691143844944,0.16792710502133198,107.78722218119435,-47.503749732161985,159.27777777777774,0.027227722772277196,144.27540889936435,1.47,22.500000000000007,2,11.13636363636363
AHMA,2026-06-10,11.943675191019386,0.21509575156617194,10.934652124611736,2.351997216858,13.63636363636363,-10.204081632653056,0.5301204819277108,31.439393939393938,1.5,19.047619047619047,3,-1.7805755395683445
AHMA,2026-06-15,109.43790059739041,8.546456213630847,11.219792452402144,95.88946492048079,4.324324324324317,37.03703703703704,0.19696969696969682,35.67567567567567,1.93,82.0754716981132,1,-12.982529118136439
AIB,2026-05-18,13.106691894603811,12.663000855757135,0.36617672295597703,4.63689615614988,16.233766233766232,6.94444444444445,0.830670926517572,20.32467532467532,1.79,52.991452991453,4,-1.9219653179190748
AIDX,2026-05-22,144.16129751449495,96.37943784339569,0.09572116859230001,9.22555241863878,-25.190839694656493,8.713692946058089,0.17391304347826075,35.1145038167939,0.98,-29.999999999999993,0,-8.922018348623858
AIDX,2026-06-15,60.95204773188178,0.8753250155883194,2.5112098560370884,2.1981248063812058,-23.05605786618445,-19.576169947540645,0.1330049261083746,28.842676311030747,0.5957,-31.481481481481477,0,-6.571416652761569
AIFF,2026-06-02,18.192036585618524,17.642965628140747,0.337639275665328,5.95695813527372,2.890173410404627,1.1695906432748548,0.6666666666666666,8.670520231213882,1.78,4.093567251461994,1,-9.27966101694916
AIIO,2026-05-11,122.9773652522925,,,23.655337743935988,41.24117242672331,-6.970930232558134,0.9249812453113277,49.984375976501454,1.13,80.82893262922066,2,-12.989510489510485
AIM,2026-05-18,529.8397532625821,259.25899486611866,0.7421383101139195,192.4060323317746,48.040638606676325,8.932806324110675,0.3199713672154617,152.06821480406384,0.408,-27.142857142857157,1,9.611292962356792
AIM,2026-05-19,14.705513126398499,0.26928088499658676,19.977008764298656,5.379426599634912,12.111292962356792,-10.147058823529411,0.8248472505091645,26.78668848881615,0.411,21.633619414027816,2,-34.66295899222729
AIM,2026-05-27,50.183187051526154,9.668576863873493,20.587283949539238,199.04973728450918,61.73387096774194,6.574989256553507,0.44750000000000006,145.16129032258064,0.4011,58.53754940711462,1,25.32175315156845
AIM,2026-06-01,38.24439470242298,7.24137023220628,44.669088241695825,323.46540589321165,61.93908812398631,36.0716037273173,0.5424479166666666,138.4033159127771,0.8986,255.03753457131566,1,0.47066699881672003
AIRJW,2026-06-01,15.42197367085531,7.684039988734648,0.19442413134109873,1.4939628,22.448979591836732,1.0414486456837286,0.6111111111111108,36.73469387755103,1.2,69.01408450704226,1,-2.5
ALF,2026-05-29,21.310572056474342,13.432179354763443,1.1493456235112105,15.438216555614998,-0.09208103130754869,0.0,0.0,0.27624309392266244,10.85,-0.27573529411766273,0,-2.5
ALP,2026-05-14,26.00327501320303,20.99523551360546,5.17082770236787,108.56274541148883,-21.465968586387437,56.849570735349,0.1435810810810812,28.177058543550693,0.33,35.24590163934427,1,-6.625508425334106
AMAN,2026-06-05,18.368590037611227,8.614620303609513,1.1726467150000002,10.101906199999998,0.0,0.09920634920634709,0.16666666666666338,1.783944499504457,10.09,-0.5911330049261143,2,-3.2850834151128563
AMIX,2026-05-20,46.45283603967259,1.7266661071464457,0.8806158376949929,1.5205295203643197,18.485915492957762,0.1410437235542863,0.5151280062063616,45.38732394366198,0.3365,0.3279666070363785,1,19.705206738131704
AMS,2026-06-09,11.202088588800674,8.471276828451224,0.145831229927574,1.2353767189500002,11.111111111111104,3.8461538461538494,0.8499999999999999,14.814814814814811,1.5,2.7397260273972712,1,-3.1756756756756763
AMSS,2026-06-10,10.316937795726842,0.3953514389707409,10.850420061303266,4.289729184673241,-16.875,2.728731942215087,0.016530291759649575,37.80937499999999,2.66,-30.183727034120732,0,1.57407407407407
AMST,2026-05-18,268.91598839220273,144.5968997447678,0.12922575326216137,18.685643288890844,-5.788590604026846,1.286720077688766,0.07349397590361442,9.947267497603063,0.7861,-13.624876387210193,0,-31.012396694214875
AMST,2026-05-19,1126.857433690213,130.5315269683536,1.9776991296334918,258.1520872750436,-28.512396694214875,207.84887418903443,0.07843137254901968,42.14876033057852,1.73,96.59090909090908,1,22.039877300613494
AMST,2026-05-20,59.8489607740445,0.5914842906792248,27.774247094973685,16.42803084212003,24.539877300613494,-5.780346820809254,0.7678571428571422,34.3558282208589,2.03,147.5609756097561,2,6.545226130653264
ANY,2026-06-01,954.4574364487681,1585.215273114797,0.325234349607128,515.5664583387768,27.014218009478657,66.57894736842105,0.588862378800954,62.24012638230649,4.02,118.47826086956519,1,-8.622448979591834
ANY,2026-06-02,99.81741540518546,1.0139908517065184,51.848430010453924,52.57383370594599,-6.122448979591834,3.6069651741293653,0.48623853211009205,26.17046818727491,3.91,102.59067357512954,0,44.253246753246756
ANY,2026-06-03,165.72190495083663,2.66123323569804,57.00863378395728,151.71327094760522,46.753246753246756,-1.5345268542199502,0.7892720306513411,67.7922077922078,5.65,198.94179894179896,1,-11.323529411764705
APPS,2026-05-27,14.474717698546055,20.02922023145063,18.280252001553862,366.1391932255385,2.9275808936825807,34.92723492723494,0.3517241379310343,22.342064714946073,6.68,58.293838862559255,3,23.32335329341317
ARTL,2026-05-15,98.15221109715928,56.31608794648391,0.28140280157932096,15.847504922128001,-17.85714285714286,-4.273504273504258,0.1228070175438598,25.446428571428566,1.84,-33.81294964028776,0,-16.61764705882353
ARTL,2026-05-22,46.3893216498847,11.160605291661284,1.954132878519542,21.8093057446145,-9.160305343511459,-1.5037593984962419,0.0,12.977099236641232,1.19,-48.484848484848484,0,-12.971204188481673
ARTL,2026-05-26,38.48052774960733,10.82658440627,4.11192625271421,44.518116647367904,-10.471204188481673,60.50420168067227,0.31034482758620663,15.18324607329842,1.71,-26.923076923076916,1,-1.7592592592592586
ASBP,2026-05-18,28.066561568394466,9.220769166158775,3.791890053774555,34.964142889308555,18.021201413427555,0.8912655971479468,0.7757575757575756,29.151943462897517,6.68,43.655913978494596,1,-8.01053484602917
ASBP,2026-06-12,131.62384588180564,103.6191452621896,0.6089466635962429,63.098532792104805,-16.145393068469993,-1.416666666666666,0.27127659574468077,31.783601014370245,4.96,-15.068493150684926,0,9.603174603174608
ASTN,2026-05-26,16.713139799487337,6.132792844172824,15.995914488519906,98.0996299111953,-14.947368421052632,-13.79310344827586,0.5,31.157894736842113,4.04,-57.960457856399586,0,-14.018324607329843
ATOS,2026-06-12,12.800080993043542,2.68579948454661,0.5905402883989624,1.5860728021859398,-4.280155642023342,-0.5802707930367553,0.03999999999999915,9.72762645914397,2.46,-47.65957446808511,0,-8.874501992031862
ATPC,2026-05-27,77.42173387836002,2.266951091660041,17.40948893064635,39.46645993657215,-8.653846153846153,3.6544850498338977,0.28947368421052605,12.179487179487175,2.85,28.959276018099555,0,2.6993067590988
ATPC,2026-05-28,110.09557292122255,15.376545708186185,21.346913713423568,328.241794443164,5.1993067590988,102.45614035087718,0.18456375838926195,51.64644714038129,6.07,191.8269230769231,1,-15.999111900532856
ATYR,2026-05-12,12.174658382394792,,,6.525107808624797,-33.72500000000001,-15.807198484529572,0.06885654970700418,36.66862499999999,0.5302,-36.38872225554889,0,-29.59023941068141
ATYR,2026-05-13,11.236648784737062,,,5.279994818624909,-27.09023941068141,2.4141833270464037,0.006081081081080786,27.255985267034994,0.3959,-53.031201803298146,0,31.80079155672822
AUUD,2026-05-15,298.28876536255814,322.06492069692166,0.84365033306053,271.71017761307115,-6.220095693779899,71.31147540983605,0.4074074074074075,25.83732057416267,1.96,16.666666666666675,1,11.442307692307693
AUUD,2026-05-18,54.97457451056776,2.574902635386249,27.878500918306184,71.78442548516455,13.942307692307693,6.122448979591842,0.7058390939844098,32.6875,2.37,50.95541401273886,2,-27.382629107981213
AUUD,2026-06-04,28.253901963220024,15.482916866193532,1.7133603061917912,26.5278151826034,6.474820143884898,1.4598540145985253,0.23809523809523822,30.215827338129507,1.48,-3.26797385620915,2,-13.686440677966104
AXIN,2026-05-26,32.442228979565584,,,22.428864,-0.3849855630413948,1.6634050880626214,0.14285714285713924,0.6737247353224282,10.35,1.4705882352941124,2,-2.4033816425120795
AZI,2026-06-11,18.496859038158984,0.07461570779045248,41.74948723275736,3.11516753976065,-29.22374429223744,-6.808510638297878,0.06756756756756761,33.78995433789955,1.55,42.20183486238531,0,-2.5
AZI,2026-06-12,14.130182369615051,0.6154382120261649,42.05409986854833,25.88170003146916,0.0,7.096774193548379,0.43243243243243207,22.28915662650603,1.66,55.140186915887824,1,0.9883720930232593
BATL,2026-06-08,12.772056708972208,7.563688573123601,8.157346300253653,61.69962699824064,0.7407407407407414,2.2727272727272747,0.34782608695652206,8.518518518518517,1.36,-11.688311688311682,1,-2.5
BATL,2026-06-10,47.99072408399613,28.903982845862117,14.229978662115618,411.3030591467738,56.060606060606055,0.7633587786259549,0.45962732919254656,121.96969696969697,2.06,25.609756097560975,1,-30.782828282828287
BBCP,2026-06-04,12.671663653254148,13.239383738988561,0.9053901659963991,11.986807841132881,1.6560509554140228,0.5121638924455831,0.8800000000000026,3.1847133757961785,7.98,3.771131339401812,1,-10.280725022104338
BBCP,2026-06-05,35.68265817476736,23.073360860732983,1.9976402621096871,46.09227463758603,-7.780725022104338,41.72932330827068,0.3201754385964913,20.15915119363396,10.43,32.52858958068614,2,-1.2816307403936196
BCDA,2026-06-05,1657.1569285985076,1859.3540640276478,0.08374403869126737,155.70981867869656,-13.80753138075314,30.03264417845484,0.012820512820512832,65.27196652719665,1.03,14.406309008108419,2,-13.179611650485436
BCDA,2026-06-08,63.78774587278415,0.3420758459069323,15.650124990775996,5.35352974476892,-10.679611650485436,0.0,0.312731114632858,18.378640776699033,0.92,0.3490401396160747,0,-0.008345255126367412
BCDA,2026-06-09,15.95439967481571,0.11960307407792069,16.179239660568136,1.935086799647363,2.4916547448736326,-8.826086956521745,0.30719986251195025,11.099070100143066,0.8597,-7.559139784946234,0,-10.45454545454545
BCSS,2026-05-18,11.716850082863155,4.536337653217054,1.410668603,6.3992691,0.0,0.29585798816567416,1.0,0.09832841691248562,10.17,0.09842519685039353,1,-2.5980392156862724
BCTX,2026-05-15,18.154201547534637,10.438264993777514,0.482212706614312,5.03346401500688,-24.120603015075375,-1.7283950617283912,0.03636363636363639,27.638190954773872,3.02,-27.22891566265061,0,5.217041800643094
BDTX,2026-05-20,12.262909181833887,9.279415749006652,3.081626624815719,28.5956946348732,21.621621621621625,-1.3333333333333344,0.6336633663366337,34.12162162162163,3.6,22.44897959183674,2,-1.9334277620396594
BESS,2026-06-05,153.99717612549708,40.12367688972313,1.5489980404066142,62.151496876089276,-22.807017543859644,49.50819672131147,0.14665499699141185,40.08991228070176,3.52,-20.541760722347625,1,-9.111570247933876
BESS,2026-06-09,15.349529726454385,1.4479005929482576,7.008280133567585,10.14729296094,36.36363636363637,-2.654867256637177,0.8450704225352115,43.03030303030303,4.5,18.11023622047243,1,-10.408163265306126
BGM,2026-05-15,33.51140013675953,44.60102305722187,0.03151643704912029,1.4056653355092958,13.531353135313525,1.3377926421404693,0.3147540983606556,50.330033003300336,0.344,16.61016949152543,3,-15.584702907711755
BGM,2026-06-10,26.219171993778204,28.797627604166795,0.08974814940746936,2.5845337847994254,34.462025316455694,-7.086151132019997,0.8108711839166047,42.49999999999999,0.4249,33.07234575634202,3,-5.729461756373928
BIYA,2026-05-14,21.72302756514235,1.0151977610559966,9.959898133950505,10.11126628593235,-0.8850692662903934,-3.7412026176071116,0.7103301384451547,12.044638276039008,0.7727,-40.56153846153846,0,-25.47872340425532
BIYA,2026-05-15,53.375681690242665,4.546749130225012,6.399783817144172,29.098211504228377,-22.97872340425532,52.0641905008412,0.10488245931283917,47.063829787234035,0.905,-23.305084745762706,1,8.088235294117645
BIYA,2026-05-22,67.60560307701324,29.598695492412595,4.459820896339316,132.004880661446,15.555555555555559,82.18623481781376,0.6363636363636365,39.11111111111111,1.3,60.51364365971108,1,-2.5
BIYA,2026-05-26,10.960716366254486,1.5440854258823353,17.592011698453597,27.16356887553375,0.0,26.92307692307691,0.10256410256410212,23.63636363636363,1.65,113.53694836288338,2,-31.84131736526946
BIYA,2026-06-10,78.70723706903996,27.73053814323408,1.3884682810325462,38.502972627843675,31.521739130434774,3.673653369393743,0.4248826291079812,87.97826086956522,1.21,31.50744484295185,2,-16.906779661016945
BJDX,2026-06-02,677.0067029481246,1291.5360882467444,0.25007197593041447,322.97698157330154,-29.08496732026144,182.02764976958528,0.19256920835356964,53.83006535947712,4.34,122.56410256410257,2,14.490920881971462
BNKK,2026-05-14,47.61563934679997,39.539115976568475,0.32843428265838104,12.9860011927108,-15.503875968992245,17.272727272727266,0.08235294117647092,32.94573643410853,2.18,-20.146520146520142,0,0.8816425120773088
BNRG,2026-05-14,96.46285245822435,20.84181262790626,1.050232142606399,21.8887415320071,-18.846153846153854,13.537117903930133,0.528351731295405,40.76538461538461,2.11,-21.561338289962826,0,-7.763157894736835
BNRG,2026-06-03,15.765907481309256,6.734781423858662,3.4132199882222576,22.987290572222342,16.666666666666664,15.555555555555554,0.8195082950229862,32.07051282051283,1.82,11.656441717791433,1,-2.5
BNZI,2026-05-20,18.019305843879,9.509796220569127,2.179940433213573,20.73078929284026,3.2069970845481013,-9.973753280839892,0.9090909090909096,9.620991253644304,3.54,-45.70552147239263,0,-0.44721407624633924
BNZI,2026-06-15,12.725542324323074,11.77505709021607,0.6695472349489366,7.883956916120042,14.184397163120579,1.4388489208633108,0.35000000000000026,42.553191489361716,3.22,3.8709677419354938,1,-5.725806451612906
BQ,2026-05-12,27.277523076334262,,,1.1561012989493966,12.788732394366198,0.2541654899745711,0.872,21.12676056338027,0.8008,6.687982946975746,1,11.752275682704814
BQ,2026-06-05,24.298485419474734,15.767440972990732,0.06819541944271033,1.0752672506912797,-10.728395061728405,12.50000000000001,0.0,31.592592592592595,0.7231,-2.389308855291583,1,7.903574919703953
BQ,2026-06-09,12.756990529577848,5.864433316093493,0.202081453565223,1.185093208852494,14.7654732167638,-8.854034910194782,0.5934188510875623,24.882042742159314,0.827,2.111371774293125,3,-23.035714285714292
BQ,2026-06-10,208.21878752597814,150.08957639230167,0.3143665732622374,47.18314581282868,-20.535714285714292,35.42926239419591,0.0,35.714285714285715,0.89,7.8265083595832285,4,31.186885427024635
BRCB,2026-05-13,11.134830347048954,,,20.924471521766254,-19.5583596214511,-13.30902461257977,0.020793950850661852,27.81282860147214,7.65,-32.7768014059754,0,-9.512987012987015
BRR,2026-05-28,15.747138524936078,22.42878780630148,1.5638665485690761,35.075630975228876,27.731092436974787,10.185185185185173,0.8307692307692303,36.414565826330545,2.28,14.572864321608026,2,-7.577262693156742
BRTX,2026-05-27,333.14575900903776,318.0828113733048,0.6996197724534879,222.53702411435725,7.379387324817064,61.38911128903123,0.19563802083333326,76.19992558601018,0.4329,125.23413111342352,4,18.735130346747653
BTCT,2026-06-09,36.32863681536029,37.238710956771605,0.14538468073068497,5.413938103272501,4.687500000000004,10.344827586206906,0.4814814814814819,21.09375,1.34,17.543859649122815,2,-9.589552238805968
BTM,2026-05-18,11.970489819673638,2.9548532729734553,1.7757571265297611,5.247101757332403,15.851676761707795,-76.89761092150171,0.5591666666666666,35.45575417343773,0.7842,-84.97701149425288,0,-5.431034482758623
BTOG,2026-06-09,19.075323793839868,13.622953390501545,0.22607080444207298,3.0797520318675495,-7.650273224043723,7.647058823529419,0.0906335253107003,18.02732240437159,1.69,-4.519774011299438,0,5.378787878787887
BWEN,2026-05-12,72.34650403982259,,,95.53211833343472,85.29411764705884,17.241379310344833,0.9198312236286922,99.5798319327731,4.41,68.3206106870229,1,-7.438271604938265
BWEN,2026-05-13,12.949015150860365,,,20.13965376127705,-4.938271604938265,-8.163265306122456,0.22413793103448293,28.64197530864198,3.85,51.574803149606296,0,-4.551282051282053
BYAH,2026-06-11,127.47030106325599,4.788792449456807,6.030647438348244,28.879518918098103,-7.894736842105251,-8.064516129032265,0.08474576271186482,25.877192982456155,1.05,-15.999999999999993,0,-51.28048780487806
BYAH,2026-06-12,79.05660204043507,17.328196018458808,8.917635043643813,154.52652805733746,-48.78048780487806,173.33333333333334,0.04405286343612329,79.09407665505226,1.47,19.5899772209567,1,-26.989795918367346
BZFD,2026-05-11,43.45563722964594,,,10.089424801905162,-8.223311957751793,-3.3657351154313426,0.0,9.742487111781724,0.7299,-2.36757624398074,0,-20.735294117647065
BZFD,2026-05-12,412.98815321226414,,,182.6035916718877,-18.235294117647065,132.90861761885188,0.08888888888888849,26.47058823529412,1.39,77.29591836734693,1,-4.003759398496242
BZFD,2026-05-13,34.305588424656555,,,16.08751159881593,-1.5037593984962419,-4.316546762589916,0.8205128205128209,29.323308270676684,1.31,60.83486801718847,0,3.05555555555556
CAEP,2026-05-12,28.949275753692785,,,42.305550854731294,-0.27586774817803833,-3.316082802547778,0.6417112299465185,0.769959237452125,12.11,16.10738255033557,0,-4.303278688524581
CALC,2026-06-05,15.234481319642612,22.00563915062196,0.14424487120143228,3.1742005849866604,20.45454545454546,3.456383729132375,0.7333324444414819,34.09079545454544,1.06,42.35831318828902,3,-12.12264150943397
CAPS,2026-05-20,314.59197844143694,412.9831206478131,0.11922811391028991,49.23919855162446,-4.960513326752223,32.72191287258433,0.30598159509202444,32.181638696939785,0.3851,9.715099715099718,3,-2.3488512696493347
CAST,2026-06-11,62.191768524570776,44.91713006120794,0.1750651008734807,7.86342190511262,0.8455997494519373,7.962806424344872,0.3195463642428287,70.41966802380207,0.644,-23.33333333333333,1,156.7406756982773
CAST,2026-06-12,913.4597837180554,349.127123433208,0.9370253123533621,327.1409518860325,159.2406756982773,-7.1583850931677055,0.683053951260741,237.46445893962203,1.55,108.72609749528684,2,-25.02066115702479
CAST,2026-06-15,607.0659538064161,17.64204455425402,33.61698256277127,593.0723041519913,-22.52066115702479,212.25806451612902,0.2899408284023669,34.91735537190084,3.75,414.40329218107,3,7.794117647058826
CCHH,2026-06-08,78.76754778521624,35.37667156357583,0.050678613776133384,1.7928406748555803,-1.354054054054058,0.0,0.25075376884422046,5.378378378378386,0.36499,-20.654347826086962,0,2.106060606060603
CCHH,2026-06-10,438.7310800071024,34.84300843725545,0.2804037167338779,9.770109067996295,6.46153846153845,-5.8516801853997675,0.34574468085106375,40.49230769230769,0.346,-24.388111888111897,1,-51.25862068965517
CCHH,2026-06-11,128.98744970804842,56.66642404800464,1.2465394374746974,70.63693235650237,-48.75862068965517,193.35260115606937,0.09109090909090914,54.18719211822661,0.5201,21.00977198697067,2,-0.08789860997547505
CCO,2026-06-09,12.899332955653795,10.97221021752001,11.764051388523425,129.07764484458718,-0.4149377593361091,0.4166666666666763,0.4999999999999889,0.8298755186721999,2.4,-0.4149377593361092,0,-1.663179916317991
CCTG,2026-06-08,456.93815936213963,139.98439974408925,0.11017822126469089,15.423232168609202,11.364164536369973,-7.442460744246067,0.26453488372093026,95.93306995119684,0.4792,-11.259259259259258,1,-64.78813559322033
CCTG,2026-06-09,1097.9016641494932,128.77023368259725,1.6496430152481527,212.42491656636898,-62.28813559322033,884.9749582637729,0.06763121663727929,87.71398305084746,1.78,232.3996265172736,2,-23.75663716814158
CCTG,2026-06-10,53.83929155830333,0.22750774480520758,22.88851218209086,5.207313788494012,-21.25663716814158,-36.516853932584276,0.26016773379024255,49.06637168141593,0.8898,65.3903345724907,0,11.981836957842297
CCU,2026-05-27,15.671081396671747,13.829385566600958,1.1720009838693708,16.2080534903652,7.2824156305506245,-4.49533502968617,0.987951807228916,7.371225577264655,12.08,6.244503078276176,2,-3.426705981465876
CDT,2026-05-19,25.112563627246924,17.65637536547951,0.08605989053545099,1.519505731206,-14.285714285714283,-6.666666666666672,0.08000000000000007,17.857142857142858,1.2,-40.14962593516209,0,-7.151162790697678
CDT,2026-05-29,145.87600470115157,95.56687121858006,0.5019102215913424,47.9659895101088,-5.4545454545454595,15.777286601410395,0.05467552376085845,177.9090909090909,1.04,-13.33333333333333,1,-3.0555555555555562
CDTG,2026-06-10,10.57331220625366,8.163520207856852,1.2304613207554198,10.0448958569731,14.693877551020401,-29.597701149425284,0.7236842105263159,31.020408163265312,2.81,-60.97222222222223,0,12.85269709543567
CGCT,2026-05-13,10.041903702840719,,,7.3136484421191605,0.0,0.0,0.3333333333333728,0.28901734104047333,10.38,-0.09624639076034613,0,-2.403660886319848
CGCT,2026-05-19,16.06643766897229,18.10939985636093,1.9114050390453041,34.614398139534586,0.2887391722810333,0.0,1.0,0.4812319538017393,10.42,0.3853564547205979,2,-2.659361019910531
CGTL,2026-05-11,42.19195246237324,,,5.2977838724844,52.77777777777776,-1.8181818181818195,0.9218749999999999,59.259259259259245,1.65,41.025641025641036,2,-48.128571428571426
CGTL,2026-05-12,195.71920178871164,,,12.478586524569009,-45.628571428571426,-15.151515151515152,0.2415384615384615,74.28571428571429,0.7612,-33.228070175438596,0,-6.714559386973186
CGTL,2026-05-13,16.12413452927283,,,1.5615611180834,-4.214559386973186,-3.9936941671045694,0.8039607764721564,34.900246305418726,0.7,-35.779816513761475,0,-2.346153846153846
CGTL,2026-05-28,220.26469475666306,190.4081581516368,0.43919996435378417,83.62725627286858,146.78672316384177,1.90716084922635,0.8137044967880085,181.39124293785312,0.6989,47.75898520084567,1,-1.0389610389610422
CGTL,2026-06-09,162.53264623077484,7.142932611542959,8.963825467629162,64.02800125690766,1.2682926829268386,7.189542483660122,0.06992520438337105,140.21951219512195,0.4152,-16.959999999999997,3,4.683842093183395
CHAI,2026-05-18,26.00790687297583,8.425370630151278,0.2074961261391774,1.74823176704319,6.363636363636349,2.803738317757012,0.6818181818181815,19.999999999999996,1.17,-10.687022900763365,1,-8.586956521739117
CHAI,2026-06-08,690.4381000604727,596.9180170289281,0.08222119445814269,49.07931235370444,-1.7846448676488231,0.46931407942238446,0.2924528301886785,5.078452509282548,0.82,-25.454545454545464,0,-50.39915966386554
CHAI,2026-06-09,1883.9115806668497,62.66443318136135,4.982816938887627,312.24539912187925,-47.89915966386554,335.3658536585366,0.07983193277310932,66.66666666666666,1.86,77.14285714285714,1,-1.7647058823529407
CHAI,2026-06-10,80.15843533907751,0.2703163598488799,36.20095735511874,9.785711015280231,0.7352941176470594,-26.881720430107524,0.4358974358974361,28.676470588235304,1.37,35.643564356435654,0,10.281954887218038
CHNR,2026-06-10,63.44290552729179,33.021117961903215,0.38572155228431304,12.736956878428717,-16.814159292035395,5.85480093676815,0.03487978327124948,26.132743362831874,3.76,-9.397590361445795,0,-9.570707070707066
CHOW,2026-06-08,80.49623673455866,65.13203744110416,0.08787162613027266,5.723258043127625,-8.450704225352105,-3.0054644808743194,0.0867140934435686,146.50704225352115,0.325,-9.822419533851267,0,25.673147468818772
CHOW,2026-06-09,111.22960295876192,18.90049844611344,0.6552154419630352,12.383898442691876,28.173147468818772,-16.123076923076923,0.7582205029013537,37.93103448275862,0.3494,-2.9444444444444495,1,-22.66815898667831
CHOW,2026-06-10,481.65208344665064,98.3510426395498,1.8887349428447329,185.75905089852998,-20.16815898667831,162.1064682312536,0.36636894537959447,63.57283249617821,0.7311,85.55837563451776,2,-9.299999999999986
CHR,2026-06-10,10.037538803001253,6.771675550502492,0.5355895587336521,3.62683871998109,3.108808290155443,-0.5154639175257737,0.3380281690140842,18.393782383419687,1.99,-23.166023166023166,1,4.500000000000006
CHSN,2026-06-03,21.50446580275712,22.80404893022245,0.17729054330624136,4.0429422244212505,13.636363636363628,-1.785714285714287,0.9516256938937352,22.927272727272722,1.25,1.6260162601626105,1,4.222689075630258
CHSN,2026-06-10,33.7862342530638,24.055486658892576,0.8575487961029774,20.62875362400456,16.239316239316253,-4.878048780487809,0.4814814814814817,46.15384615384614,1.36,15.254237288135597,1,-4.939024390243905
CIEG,2026-06-04,32.81494208098734,28.274847734719494,2.6803122631812406,75.78542112295099,-5.51615445232466,-23.090909090909093,0.762425607206048,24.495665878644612,11.99,-24.401008827238336,0,-11.407254361799822
CIIT,2026-06-10,1602.562773708253,1836.3686501557686,0.070913876454176,130.22401958146813,-49.8442367601246,167.49999999999997,0.025641025641025664,97.19626168224299,1.61,20.149253731343286,2,15.410447761194028
CIIT,2026-06-11,16.053592774754975,0.19789661292729413,13.089409527100988,2.5903498106315404,17.91044776119403,-16.77018633540373,0.8103448275862071,43.283582089552226,1.58,31.666666666666686,0,-4.722222222222224
CIIT,2026-06-12,172.39604565155923,3.8887555677163297,13.346647825664142,51.90185104240048,-2.222222222222224,13.924050632911388,0.11851851851851845,75.0,1.76,59.999999999999986,1,-25.0130890052356
CIIT,2026-06-15,13.228250462485365,0.9720487194901472,18.533450544167103,18.0154168691916,-22.5130890052356,8.522727272727268,0.24427480916030522,34.29319371727749,1.48,30.3964757709251,0,-31.30154639175258
CISS,2026-06-03,49.60902315691966,32.5224180453794,0.445470304663427,14.487771475066499,-9.795918367346946,11.363636363636363,0.4626865671641792,27.3469387755102,2.21,-6.355932203389825,1,4.889162561576374
CLIK,2026-05-29,52.77584526484632,50.382938914475545,0.352665323590547,17.76831545571628,-9.9056603773585,15.846994535519126,0.11428571428571373,16.509433962264154,1.91,37.41007194244605,4,-1.5049751243781084
CLIK,2026-06-08,121.95055044766738,33.16581005177213,2.164980052755492,71.80331719556425,1.657458563535913,6.470588235294124,0.08280254777070072,86.7403314917127,1.84,0.5464480874316946,1,-18.055555555555557
CMND,2026-05-29,305.95737519062226,53.83139759119146,2.987675194308716,160.8307312581727,2.5787965616045803,42.44897959183673,0.28472084243989665,43.26361031518625,3.58,51.502327549724924,1,7.569444444444446
CMND,2026-06-05,192.39273754383694,9.92801831435257,16.77729632798592,166.56530520956437,7.277628032345014,27.491408934707895,0.5581828048685945,34.768194070080874,3.98,60.48387096774193,1,14.837461300309602
CMTL,2026-06-15,17.569090520797783,8.258650843348152,1.7528844924832572,14.47646099213875,-40.238611713665954,-4.554865424430637,0.07017543859649106,43.275488069414315,2.755,-48.98148148148148,0,3.528368794326255
CNCK,2026-05-12,1030.5389950480997,,,108.5111980525991,-13.987473903966595,36.85714285714286,0.20930232558139555,17.954070981210855,2.06,16.384180790960446,1,0.6914893617021307
CNCK,2026-05-13,25.504145805579483,,,2.81415881062222,3.1914893617021307,-8.73786407766991,0.3095238095238093,22.34042553191489,1.94,10.22727272727273,0,9.871134020618568
CNCK,2026-05-14,10.057974017316072,0.1182978576024823,11.202329121676776,1.32521153525226,12.371134020618568,0.0,0.8856816233209488,18.03608247422681,2.18,24.571428571428577,1,-3.9563106796116623
CNEY,2026-05-20,17.962621851241657,0.48911687873519105,5.170815225468202,2.52913300359741,9.701492537313424,-16.77018633540373,0.7272727272727272,32.8358208955224,1.47,101.56314273961335,0,9.34210526315789
CNTX,2026-06-15,34.680751447578835,11.457694021262148,1.220303769607707,13.981867205157885,-46.9453125,-7.913669064748192,0.07328358208955228,52.34375,0.6791,-66.54679802955665,0,-10.337301587301589
CODX,2026-05-11,18.579527454940873,,,2.8619654662465996,-25.49019607843137,0.7905138339920956,0.09627665983853462,32.54509803921568,1.9,22.580645161290303,0,-11.973684210526313
